Unnamed: 0,Region,State,Area,City,Consumer_profile,Product_category,Product_type,AC_1001_Issue,AC_1002_Issue,AC_1003_Issue,TV_2001_Issue,TV_2002_Issue,TV_2003_Issue,Claim_Value,Service_Centre,Product_Age,Purchased_from,Call_details,Purpose,Fraud
5361,East,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,2,50000.0,13,18,Manufacturer,0.5,Complaint,1
88511,North East,Uttar Pradesh,Urban,Lucknow,Business,Entertainment,TV,0,0,0,1,1,0,4000.0,10,81,Internet,21.0,Claim,0
1416,North,Bihar,Urban,Purnea,Personal,Household,AC,0,1,1,0,0,0,12000.0,15,10,Internet,1.4,Complaint,0
73781,North West,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,14,4,Dealer,1.0,Complaint,0
85011,North East,Bihar,Urban,Patna,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,4,Manufacturer,1.3,Claim,0
1483,East,Tamilnadu,Rural,Chennai,Personal,Household,AC,0,0,0,0,0,0,50000.0,13,4,Manufacturer,1.3,Complaint,0
6193,East,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,0,0,15000.0,13,18,Manufacturer,1.5,Complaint,0
1761,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,1,2,0,0,0,0,7000.0,12,193,Dealer,7.0,Claim,0
75910,West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,10000.0,12,16,Dealer,2.6,Other,0
8330,East,Bihar,Rural,Patna,Personal,Household,AC,0,0,2,0,0,0,25000.0,13,4,Dealer,0.5,Complaint,0
5741,North West,Karnataka,Urban,Bangalore,Personal,Entertainment,TV,0,0,0,1,1,1,10000.0,14,9,Dealer,2.5,Claim,0
217,South,Karnataka,Urban,Bangalore,Business,Household,AC,0,1,0,0,0,0,2000.0,15,187,Manufacturer,10.0,Complaint,0
5408,South,Karnataka,Rural,Bangalore,Business,Entertainment,TV,0,0,0,1,2,1,821.0,15,933,Dealer,13.0,Claim,0
6417,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,80,Manufacturer,12.0,Complaint,0
1726,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,2,0,0,0,0,7000.0,15,345,Internet,1.0,Complaint,0
1948,South East,Andhra Pradesh,Urban,Vizag,Personal,Entertainment,TV,0,0,0,0,1,0,8386.0,12,197,Dealer,30.0,Claim,0
19831,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,0,2,15000.0,12,15,Dealer,1.3,Complaint,0
6490,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,1,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
777,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,0,2,15000.0,12,15,Dealer,1.3,Complaint,0
7199,South,Andhra Pradesh,Rural,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,4,Dealer,0.5,Complaint,0
5182,North East,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,0,2,25000.0,15,10,Dealer,1.5,Complaint,0
1927,South,Karnataka,Urban,Bangalore,Personal,Household,AC,1,1,2,0,0,0,6542.0,13,271,Dealer,4.0,Claim,0
5369,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,0,1,0,0,0,0,2000.0,12,350,Internet,18.0,Complaint,0
26451,East,Bihar,Rural,Patna,Personal,Entertainment,TV,0,0,0,0,1,0,,13,176,Internet,30.0,Complaint,0
2872,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,2,0,15000.0,10,60,Manufacturer,0.5,Complaint,0
1890,North East,Bihar,Urban,Patna,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,4,Manufacturer,1.3,Claim,0
5259,West,Maharshtra,Rural,Mumbai,Personal,Entertainment,TV,0,0,0,1,1,0,5764.0,14,377,Dealer,20.0,Other,0
2350,North East,Bihar,Urban,Patna,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,4,Manufacturer,1.3,Claim,0
9467,North East,Uttar Pradesh,Urban,Lucknow,Business,Entertainment,TV,0,0,0,2,1,1,9000.0,10,276,Dealer,8.0,Claim,0
426,East,West Bengal,Rural,Kolkata,Personal,Entertainment,TV,0,0,0,2,1,0,2250.0,14,487,Internet,30.0,Other,0
4003,South,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,1,1,5033.0,11,284,Dealer,30.0,Claim,0
6008,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,2,2,0,0,0,15000.0,15,303,Internet,7.0,Complaint,0
9833,West,Maharshtra,Rural,Mumbai,Business,Entertainment,TV,0,0,0,0,2,0,20000.0,12,18,Manufacturer,2.5,Claim,1
4304,South,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,15,Dealer,2.4,Claim,0
80221,West,Karnataka,Rural,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,20000.0,12,7,Manufacturer,6.5,Claim,1
3767,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,0,1,0,0,0,0,2000.0,15,218,Internet,16.0,Complaint,0
1963,South,Karnataka,Urban,Bangalore,Business,Household,AC,0,0,1,0,0,0,50000.0,10,18,Manufacturer,2.4,Claim,0
8262,South,Kerala,Urban,Kochi,Personal,Entertainment,TV,0,0,0,1,1,1,4862.0,10,854,Dealer,30.0,Claim,0
4325,West,Gujarat,Rural,Ahmedabad,Business,Entertainment,TV,0,0,0,0,0,2,10000.0,12,14,Dealer,6.5,Other,0
6672,West,Maharshtra,Urban,Mumbai,Business,Household,AC,2,0,0,0,0,0,5000.0,14,49,Internet,22.0,Complaint,1
25221,West,Gujarat,Rural,Ahmedabad,Personal,Household,AC,0,1,0,0,0,0,7153.0,14,444,Dealer,30.0,Other,0
2877,West,Maharshtra,Rural,Mumbai,Business,Household,AC,0,0,1,0,0,0,5418.0,14,914,Internet,30.0,Claim,0
4707,East,Bihar,Rural,Patna,Personal,Entertainment,TV,0,0,0,0,1,0,,13,176,Internet,30.0,Complaint,0
5158,West,Andhra Pradesh,Rural,Hyderabad,Business,Household,AC,0,0,0,0,0,0,10000.0,12,3,Dealer,2.5,Claim,0
8218,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
5311,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,79,Dealer,7.0,Claim,0
56051,North East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,2,0,0,0,0,0,5000.0,10,271,Dealer,2.0,Complaint,0
56701,South West,Goa,Urban,Panaji,Personal,Household,AC,0,2,0,0,0,0,4832.0,14,481,Internet,30.0,Complaint,0
914,South West,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,20000.0,13,3,Manufacturer,6.5,Claim,0
370,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,0,0,2,15000.0,12,15,Manufacturer,1.3,Complaint,0
9279,South,Delhi,Rural,New Delhi,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,5,Manufacturer,1.3,Complaint,0
8761,North East,Bihar,Urban,Patna,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,4,Manufacturer,1.3,Claim,0
4812,North East,Gujarat,Rural,Vadodara,Personal,Household,AC,1,1,0,0,0,0,15000.0,15,16,Manufacturer,1.5,Complaint,1
7675,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,0,1,0,2000.0,15,315,Internet,23.0,Complaint,0
49171,East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,1,2,1,373.0,14,72,Dealer,30.0,Claim,0
7063,South West,Delhi,Rural,New Delhi,Business,Household,AC,0,0,0,0,0,0,12000.0,13,15,Internet,1.0,Claim,0
59401,South East,Andhra Pradesh,Rural,Vizag,Personal,Entertainment,TV,0,0,0,1,1,0,,13,522,Internet,30.0,Claim,0
3673,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,2,0,0,5000.0,15,281,Manufacturer,4.0,Complaint,0
65010,East,West Bengal,Rural,Kolkata,Business,Entertainment,TV,0,0,0,1,2,0,3949.0,11,556,Internet,30.0,Complaint,0
4263,North,Bihar,Rural,Purnea,Personal,Household,AC,1,1,0,0,0,0,12000.0,15,21,Internet,1.0,Complaint,0
7509,North,Andhra Pradesh,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,20000.0,15,4,Manufacturer,2.6,Claim,1
23491,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,2,2,1,6022.0,11,112,Manufacturer,14.0,Claim,0
2100,West,Maharshtra,Rural,Mumbai,Personal,Entertainment,TV,0,0,0,2,1,1,5770.0,14,108,Internet,30.0,Claim,0
6178,North,Maharshtra,Rural,Pune,Personal,Entertainment,TV,0,0,0,0,0,1,20000.0,15,60,Dealer,1.0,Claim,0
5621,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,1,2,0,0,0,0,7000.0,15,333,Internet,24.0,Complaint,0
56351,South,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,1,2,1,1691.0,13,746,Dealer,30.0,Other,0
5700,North,Delhi,Urban,Delhi,Personal,Entertainment,TV,0,0,0,0,1,0,8344.0,14,3,Internet,3.0,Complaint,0
77831,South West,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,21000.0,13,4,Internet,2.5,Complaint,0
3347,South,Maharshtra,Rural,Pune,Business,Household,AC,0,0,0,0,0,0,25000.0,10,9,Dealer,1.3,Other,0
3968,East,Gujarat,Rural,Vadodara,Personal,Entertainment,TV,0,0,0,2,2,2,15000.0,13,10,Manufacturer,2.4,Complaint,0
5709,South West,Goa,Urban,Panaji,Personal,Household,AC,0,2,0,0,0,0,4832.0,14,481,Internet,30.0,Complaint,0
9852,South West,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,21000.0,13,4,Internet,2.5,Complaint,0
7855,North East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,1,0,0,0,0,0,2000.0,10,180,Internet,22.0,Complaint,0
7850,North East,Uttar Pradesh,Urban,Lucknow,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,10,125,Internet,1.0,Complaint,0
3037,South,Karnataka,Urban,Bangalore,Personal,Household,AC,2,2,0,0,0,0,10000.0,15,349,Internet,21.0,Complaint,0
96311,North West,Kerala,Rural,Kochi,Personal,Household,AC,1,1,1,0,0,0,20000.0,14,6,Manufacturer,1.0,Claim,0
6955,South,Karnataka,Urban,Bangalore,Personal,Household,AC,1,1,2,0,0,0,6542.0,13,271,Dealer,4.0,Claim,0
6303,North East,Delhi,Urban,New Delhi,Personal,Household,AC,2,1,0,0,0,0,25000.0,15,21,Dealer,2.4,Complaint,0
4484,South East,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,12,4,Manufacturer,1.6,Complaint,0
7567,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,2,0,0,5000.0,15,323,Dealer,8.0,Complaint,0
4847,North,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,15,7,Dealer,2.5,Claim,0
4472,North East,Maharshtra,Urban,Pune,Personal,Entertainment,TV,0,0,0,0,0,0,25000.0,15,18,Dealer,1.6,Complaint,0
1425,North East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,1,0,0,0,0,0,2000.0,10,180,Internet,22.0,Complaint,0
175,North,HP,Urban,Shimla,Personal,Household,AC,0,2,1,0,0,0,5584.0,11,111,Dealer,4.0,Other,0
8056,South,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,18,Dealer,1.6,Complaint,0
7809,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,0,2,15000.0,12,15,Dealer,1.3,Complaint,0
9235,South,Andhra Pradesh,Rural,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,4,Dealer,0.5,Complaint,0
4753,East,West Bengal,Urban,Kolkata,Personal,Household,AC,0,1,0,0,0,0,4388.0,13,309,Manufacturer,30.0,Complaint,0
856,West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,1,1,0,4000.0,14,331,Manufacturer,24.0,Complaint,0
8616,North,Andhra Pradesh,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,20000.0,15,4,Manufacturer,2.6,Claim,1
2846,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,2,0,10000.0,13,19,Dealer,1.0,Claim,0
3672,South,Karnataka,Rural,Bangalore,Business,Household,AC,1,1,0,0,0,0,20000.0,12,10,Dealer,1.0,Complaint,0
1175,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,1,2,0,0,0,0,7000.0,12,193,Dealer,7.0,Claim,0
4602,South East,Telengana,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,1,0,170.0,11,371,Dealer,30.0,Other,0
12041,West,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,0,0,12000.0,12,5,Internet,1.0,Complaint,0
3815,North East,Uttar Pradesh,Urban,Lucknow,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,10,340,Manufacturer,10.0,Claim,0
2556,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,1,2,1,3149.0,14,820,Dealer,28.0,Claim,0
45681,South,Andhra Pradesh,Rural,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,4,Dealer,0.5,Complaint,0
1707,North West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,2,0,20000.0,14,21,Dealer,1.4,Claim,0
4163,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
4746,West,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,12,18,Dealer,1.4,Claim,0
3503,East,Tamilnadu,Rural,Chennai,Personal,Household,AC,0,0,0,0,0,0,50000.0,13,4,Manufacturer,1.3,Complaint,0
1562,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,21,Manufacturer,1.6,Other,0
9853,West,Gujarat,Rural,Ahmedabad,Business,Entertainment,TV,0,0,0,1,1,0,3589.0,13,22,Manufacturer,30.0,Complaint,0
7745,East,Bihar,Urban,Patna,Personal,Entertainment,TV,0,0,0,2,1,0,2856.0,11,625,Internet,8.0,Other,0
8630,East,West Bengal,Urban,Kolkata,Personal,Household,AC,0,1,0,0,0,0,4388.0,13,309,Manufacturer,30.0,Complaint,0
447,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,2,0,5918.0,11,705,Dealer,9.0,Claim,0
2837,West,Gujarat,Rural,Ahmedabad,Personal,Household,AC,0,1,0,0,0,0,7153.0,14,444,Dealer,30.0,Other,0
8800,East,Kerala,Urban,Kochi,Personal,Household,AC,0,0,0,0,0,0,15000.0,13,14,Manufacturer,1.6,Claim,1
1134,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,10000.0,13,21,Dealer,6.5,Other,0
238,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,1,1,6000.0,15,343,Internet,7.0,Complaint,0
44731,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,0,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
4589,North,Andhra Pradesh,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,20000.0,15,4,Manufacturer,2.6,Claim,0
984,East,Gujarat,Rural,Vadodara,Personal,Entertainment,TV,0,0,0,2,2,2,15000.0,13,10,Manufacturer,2.4,Complaint,0
2524,West,Andhra Pradesh,Urban,Hyderabad,Business,Household,AC,0,1,0,0,0,0,12000.0,12,60,Internet,2.6,Complaint,0
26351,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,0,0,2,15000.0,12,15,Manufacturer,1.3,Complaint,0
76021,South,Karnataka,Urban,Bangalore,Personal,Household,AC,2,2,0,0,0,0,10000.0,15,349,Internet,21.0,Complaint,0
7762,North West,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,14,4,Dealer,1.0,Complaint,0
2311,South East,Odisha,Urban,Bhubaneswar,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,12,280,Internet,19.0,Claim,0
89101,West,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,0,4216.0,10,672,Dealer,25.0,Other,0
54251,North,Andhra Pradesh,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,20000.0,15,4,Manufacturer,2.6,Claim,1
2514,South,Karnataka,Urban,Bangalore,Personal,Household,AC,1,1,2,0,0,0,6542.0,13,271,Dealer,4.0,Claim,0
6900,North,Delhi,Rural,Delhi,Personal,Entertainment,TV,0,0,0,1,1,0,4674.0,13,333,Manufacturer,30.0,Claim,0
557,South,Tamilnadu,Urban,Chennai,Business,Household,AC,0,0,0,0,0,0,50000.0,10,3,Manufacturer,1.6,Claim,0
3190,South,Karnataka,Rural,Bangalore,Personal,Entertainment,TV,0,0,0,1,1,1,5465.0,12,776,Internet,24.0,Claim,0
1798,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,1,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
74501,West,Maharshtra,Rural,Mumbai,Personal,Entertainment,TV,0,0,0,1,1,1,7369.0,11,833,Dealer,30.0,Claim,0
9451,West,Gujarat,Urban,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,1,7370.0,13,698,Manufacturer,30.0,Other,0
5642,West,Andhra Pradesh,Rural,Hyderabad,Business,Household,AC,0,0,0,0,0,0,10000.0,12,3,Dealer,2.5,Claim,0
9010,South,Karnataka,Urban,Bangalore,Business,Household,AC,1,0,0,0,0,0,2000.0,15,329,Dealer,14.0,Complaint,0
26871,West,Andhra Pradesh,Urban,Hyderabad,Business,Household,AC,0,0,0,0,0,0,12000.0,12,60,Internet,2.6,Complaint,0
4711,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,36,Internet,5.0,Complaint,0
98921,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,79,Dealer,7.0,Claim,0
8957,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
50701,South East,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,25000.0,12,16,Dealer,1.6,Complaint,0
152,North East,Tripura,Rural,Agartala,Personal,Household,AC,0,1,2,0,0,0,4024.0,12,721,Dealer,30.0,Complaint,0
6195,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,,10,574,Manufacturer,30.0,Claim,0
1657,North,Haryana,Urban,Chandigarh,Personal,Household,AC,0,1,2,0,0,0,18000.0,14,10,Dealer,1.4,Claim,0
3132,South,Bihar,Urban,Purnea,Business,Household,AC,0,0,0,0,0,0,50000.0,10,16,Manufacturer,0.5,Complaint,0
5659,East,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,1,2,50000.0,13,18,Manufacturer,0.5,Claim,0
2314,South,Karnataka,Urban,Bangalore,Business,Household,AC,1,0,0,0,0,0,2000.0,15,329,Dealer,14.0,Complaint,0
3641,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,1,2,0,0,0,0,7000.0,12,193,Dealer,7.0,Claim,0
3070,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,0,1,1,25000.0,13,60,Dealer,1.3,Claim,0
1449,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,36,Internet,5.0,Complaint,0
354,South East,Maharshtra,Urban,Mumbai,Business,Household,AC,0,0,0,0,0,0,50000.0,12,6,Manufacturer,2.4,Claim,0
5672,West,Gujarat,Rural,Ahmedabad,Business,Entertainment,TV,0,0,0,0,0,2,10000.0,12,14,Dealer,6.5,Other,0
85371,North East,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,1,15000.0,15,12,Manufacturer,1.6,Complaint,1
37,North East,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,1,15000.0,15,12,Manufacturer,1.6,Complaint,1
6495,North East,Tripura,Urban,Agartala,Personal,Household,AC,0,1,1,0,0,0,2515.0,10,748,Manufacturer,30.0,Other,0
3674,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,1,1,0,0,0,0,4000.0,12,233,Dealer,6.0,Complaint,0
99071,West,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,0,0,12000.0,12,5,Internet,1.0,Complaint,0
9170,East,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,0,0,15000.0,13,18,Manufacturer,1.5,Complaint,0
87381,North East,West Bengal,Urban,Kolkata,Personal,Household,AC,2,0,0,0,0,0,5000.0,10,55,Dealer,21.0,Claim,0
1744,South East,Telengana,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,1,0,170.0,11,371,Dealer,30.0,Other,0
1240,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,0,0,2000.0,15,39,Dealer,11.0,Claim,0
24,South West,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,21000.0,13,4,Internet,2.5,Complaint,0
3600,South East,Odisha,Urban,Bhubaneswar,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,12,32,Manufacturer,14.0,Claim,0
4014,South,Karnataka,Rural,Bangalore,Business,Household,AC,0,1,0,0,0,0,4431.0,11,27,Internet,30.0,Complaint,0
9610,West,Gujarat,Urban,Ahmedabad,Personal,Household,AC,1,1,2,0,0,0,7755.0,13,550,Dealer,30.0,Claim,0
4682,West,Kerala,Urban,Kochi,Business,Entertainment,TV,0,0,0,0,0,0,20000.0,12,9,Manufacturer,1.0,Claim,0
74451,East,West Bengal,Rural,Kolkata,Personal,Entertainment,TV,0,0,0,2,1,0,2250.0,14,487,Internet,30.0,Other,0
8562,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,1,0,1,4000.0,15,26,Manufacturer,23.0,Complaint,0
3457,North West,Kerala,Rural,Kochi,Personal,Household,AC,1,1,1,0,0,0,20000.0,14,6,Manufacturer,1.0,Claim,0
8641,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,13,5,Dealer,2.6,Claim,0
1649,South West,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,0,0,0,20000.0,13,12,Manufacturer,2.6,Claim,0
9876,South West,Delhi,Rural,New Delhi,Business,Household,AC,0,0,0,0,0,0,12000.0,13,15,Internet,1.0,Claim,0
7067,North East,Andhra Pradesh,Urban,Hyderabad,Personal,Household,AC,1,1,1,0,0,0,15000.0,15,18,Manufacturer,1.3,Complaint,0
3355,East,Gujarat,Rural,Vadodara,Personal,Entertainment,TV,0,0,0,2,2,2,15000.0,13,10,Manufacturer,2.4,Complaint,0
2211,East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,13,7,Manufacturer,1.6,Claim,1
7228,North East,Uttar Pradesh,Urban,Lucknow,Business,Household,AC,1,1,0,0,0,0,4000.0,10,131,Dealer,1.0,Claim,0
8067,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,2,1,0,5191.0,10,411,Manufacturer,30.0,Claim,0
6389,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,10,60,Manufacturer,0.5,Complaint,1
101,East,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,0,0,15000.0,13,18,Dealer,1.5,Complaint,0
9502,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,13,5,Dealer,2.6,Claim,0
641,North East,Assam,Urban,Guwhati,Personal,Entertainment,TV,0,0,0,1,2,0,3501.0,14,43,Dealer,30.0,Other,1
1414,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,21,Manufacturer,1.6,Other,0
8602,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,21,Manufacturer,1.6,Other,0
8178,East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,0,1,1,0,0,0,50000.0,13,12,Manufacturer,1.5,Claim,1
49501,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,2,0,0,5000.0,15,323,Dealer,8.0,Complaint,0
7651,North East,Uttar Pradesh,Urban,Lucknow,Business,Entertainment,TV,0,0,0,2,1,1,9000.0,10,276,Dealer,8.0,Claim,0
9124,South East,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,25000.0,12,16,Dealer,1.6,Complaint,0
83241,North,Bihar,Urban,Purnea,Personal,Household,AC,0,1,1,0,0,0,12000.0,15,10,Internet,1.4,Complaint,0
1933,South West,Goa,Urban,Panaji,Business,Entertainment,TV,0,0,0,1,1,0,6586.0,13,35,Dealer,30.0,Claim,0
97121,South West,Goa,Urban,Panaji,Personal,Household,AC,0,2,0,0,0,0,4832.0,14,481,Internet,30.0,Complaint,0
9347,South,Kerala,Urban,Kochi,Business,Household,AC,0,2,1,0,0,0,2742.0,10,214,Manufacturer,30.0,Complaint,0
1429,North,Bihar,Rural,Purnea,Personal,Household,AC,1,1,0,0,0,0,12000.0,15,21,Internet,1.0,Complaint,0
691,South,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,18,Dealer,1.6,Complaint,0
2387,South East,Andhra Pradesh,Rural,Vizag,Personal,Entertainment,TV,0,0,0,1,1,0,,13,522,Internet,30.0,Claim,0
8546,North East,Tripura,Urban,Agartala,Personal,Household,AC,0,1,1,0,0,0,2515.0,10,748,Manufacturer,30.0,Other,0
3291,East,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,0,0,15000.0,13,18,Dealer,1.5,Complaint,0
65331,South West,Goa,Urban,Panaji,Personal,Household,AC,0,2,0,0,0,0,4832.0,14,481,Internet,30.0,Complaint,0
28,North,Andhra Pradesh,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,20000.0,15,4,Manufacturer,2.6,Claim,0
3267,South,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,1,1,5033.0,11,284,Dealer,30.0,Claim,0
79531,North,Maharshtra,Rural,Pune,Personal,Entertainment,TV,0,0,0,0,0,1,20000.0,15,60,Dealer,1.0,Claim,0
6441,North East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,1,0,0,2000.0,10,299,Dealer,9.0,Complaint,0
2236,South East,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,25000.0,12,16,Dealer,1.6,Complaint,0
4283,East,West Bengal,Rural,Kolkata,Personal,Entertainment,TV,0,0,0,1,1,1,6767.0,12,338,Internet,7.0,Other,0
2231,North West,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,14,4,Dealer,1.0,Complaint,0
