lineup_id,participant_id,nplots,vis,rep,detected
L034,P17614,8,violin,13,no
L034,P1504,8,violin,14,no
L034,P8852,8,violin,15,yes
L034,P2105,8,violin,16,yes
L034,P12140,8,violin,17,yes
L034,P5424,8,violin,18,yes
L034,P14597,8,violin,19,yes
L034,P19920,8,violin,20,no
L034,P11785,8,violin,21,yes
L034,P9648,8,violin,22,yes
L034,P5340,8,violin,23,no
L034,P19484,8,violin,24,yes
L034,P19883,8,violin,25,no
L034,P2845,8,violin,26,yes
L034,P16539,8,violin,27,no
L034,P10061,8,violin,28,yes
L034,P18314,8,violin,29,no
L034,P17736,8,violin,30,no
L034,P1446,8,violin,31,yes
L034,P14099,8,violin,32,yes
L034,P20196,8,violin,33,no
L034,P15569,8,violin,34,yes
L034,P7826,8,violin,35,yes
L034,P3314,8,violin,36,yes
L034,P1373,8,violin,37,yes
L034,P14101,8,violin,38,yes
L034,P2621,8,violin,39,yes
L034,P15480,8,violin,40,yes
L034,P19844,8,violin,41,no
L034,P12715,8,violin,42,yes
L034,P15623,8,violin,43,no
L034,P9229,8,violin,44,yes
L034,P2866,8,violin,45,yes
L034,P12503,8,violin,46,no
L034,P19275,8,violin,47,yes
L034,P18066,8,violin,48,yes
L034,P10250,8,violin,49,no
L034,P1329,8,violin,50,no
L034,P16618,8,violin,51,no
L034,P20675,8,violin,52,no
L034,P13634,8,violin,53,yes
L034,P12037,8,violin,54,yes
L034,P11661,8,violin,55,yes
L034,P448,8,violin,56,no
L034,P18301,8,violin,57,yes
L034,P6431,8,violin,58,no
L034,P1021,8,violin,59,yes
L034,P20272,8,violin,60,yes
L034,P13708,8,violin,61,no
L034,P9291,8,violin,62,yes
L034,P8240,8,violin,63,yes
L034,P6601,8,violin,64,yes
L034,P3217,8,violin,65,yes
L034,P5302,8,violin,66,no
L034,P21397,8,violin,67,yes
L034,P9689,8,violin,68,no
L034,P12681,8,violin,69,no
L034,P1224,8,violin,70,yes
L034,P6713,8,violin,71,no
L034,P4872,8,violin,72,yes
L034,P18856,8,violin,73,yes
L034,P9625,8,violin,74,yes
L034,P10604,8,violin,75,yes
L034,P14293,8,violin,76,yes
L034,P17168,8,violin,77,no
L034,P12550,8,violin,78,no
L034,P4487,8,violin,79,yes
L034,P17903,8,violin,80,no
L034,P9084,8,violin,81,yes
L034,P13664,8,violin,82,no
L034,P8386,8,violin,83,no
L034,P12665,8,violin,84,yes
L034,P6299,8,violin,85,yes
L034,P1566,8,violin,86,yes
L034,P19385,8,violin,87,no
L034,P9759,8,violin,88,yes
L034,P12537,8,violin,89,yes
L034,P6909,8,violin,90,no
L034,P10296,8,violin,91,yes
L034,P13850,8,violin,92,yes
L034,P4290,8,violin,93,no
L034,P20404,8,violin,94,yes
L034,P837,8,violin,95,yes
L034,P16083,8,violin,96,yes
L034,P6367,8,violin,97,yes
L034,P20457,8,violin,98,no
L034,P12771,8,violin,99,no
L034,P11738,8,violin,100,yes
L034,P2935,8,violin,101,yes
L034,P7869,8,violin,102,yes
L034,P2729,8,violin,103,no
L034,P12527,8,violin,104,no
L034,P18872,8,violin,105,no
L034,P8391,8,violin,106,yes
L034,P16046,8,violin,107,no
L034,P4172,8,violin,108,yes
L034,P20524,8,violin,109,no
L034,P19101,8,violin,110,yes
L034,P1653,8,violin,111,yes
L034,P21541,8,violin,112,no
L034,P16280,8,violin,113,yes
L034,P18648,8,violin,114,no
L034,P19136,8,violin,115,no
L034,P4513,8,violin,116,yes
L034,P5561,8,violin,117,no
L034,P18338,8,violin,118,no
L034,P13995,8,violin,119,yes
L034,P11328,8,violin,120,no
L035,P3424,8,boxplot,1,yes
L035,P7830,8,boxplot,2,no
L035,P15693,8,boxplot,3,no
L035,P15166,8,boxplot,4,no
L035,P2411,8,boxplot,5,no
L035,P19607,8,boxplot,6,no
L035,P11767,8,boxplot,7,no
L035,P3085,8,boxplot,8,yes
L035,P12995,8,boxplot,9,no
L035,P7705,8,boxplot,10,yes
L035,P1649,8,boxplot,11,no
L035,P18082,8,boxplot,12,yes
L035,P4143,8,boxplot,13,no
L035,P16478,8,boxplot,14,no
L035,P16961,8,boxplot,15,yes
L035,P20873,8,boxplot,16,yes
L035,P491,8,boxplot,17,yes
L035,P8957,8,boxplot,18,yes
L035,P8841,8,boxplot,19,yes
L035,P18749,8,boxplot,20,yes
L035,P18841,8,boxplot,21,yes
L035,P18443,8,boxplot,22,yes
L035,P9812,8,boxplot,23,no
L035,P11001,8,boxplot,24,no
L035,P5370,8,boxplot,25,no
L035,P20309,8,boxplot,26,no
L035,P16048,8,boxplot,27,no
L035,P20221,8,boxplot,28,no
L035,P14498,8,boxplot,29,no
L035,P14896,8,boxplot,30,yes
L035,P15289,8,boxplot,31,no
L035,P17124,8,boxplot,32,yes
L035,P11494,8,boxplot,33,no
L035,P20017,8,boxplot,34,no
L035,P5492,8,boxplot,35,yes
L035,P19921,8,boxplot,36,no
L035,P1030,8,boxplot,37,yes
L035,P11637,8,boxplot,38,yes
L035,P9448,8,boxplot,39,no
L035,P5966,8,boxplot,40,no
L035,P16736,8,boxplot,41,yes
L035,P6380,8,boxplot,42,yes
L035,P11452,8,boxplot,43,no
L035,P5973,8,boxplot,44,no
L035,P9308,8,boxplot,45,no
L035,P14654,8,boxplot,46,no
L035,P10193,8,boxplot,47,no
L035,P11263,8,boxplot,48,yes
L035,P16121,8,boxplot,49,yes
L035,P16041,8,boxplot,50,no
L035,P11780,8,boxplot,51,yes
L035,P5449,8,boxplot,52,yes
L035,P2826,8,boxplot,53,yes
L035,P6498,8,boxplot,54,no
L035,P7024,8,boxplot,55,no
L035,P6997,8,boxplot,56,yes
L035,P9089,8,boxplot,57,no
L035,P14261,8,boxplot,58,yes
L035,P20923,8,boxplot,59,yes
L035,P7702,8,boxplot,60,no
L035,P2231,8,boxplot,61,no
L035,P7114,8,boxplot,62,yes
L035,P16671,8,boxplot,63,yes
L035,P14501,8,boxplot,64,no
L035,P1222,8,boxplot,65,no
L035,P7253,8,boxplot,66,no
L035,P7875,8,boxplot,67,yes
L035,P13117,8,boxplot,68,no
L035,P10127,8,boxplot,69,no
L035,P8356,8,boxplot,70,no
L035,P5505,8,boxplot,71,no
L035,P854,8,boxplot,72,yes
L035,P10122,8,boxplot,73,no
L035,P9107,8,boxplot,74,no
L035,P8676,8,boxplot,75,no
L035,P14170,8,boxplot,76,yes
L035,P208,8,boxplot,77,yes
L035,P4592,8,boxplot,78,no
L035,P21269,8,boxplot,79,yes
L035,P3920,8,boxplot,80,yes
L035,P15604,8,boxplot,81,no
L035,P13201,8,boxplot,82,no
L035,P12354,8,boxplot,83,yes
L035,P5637,8,boxplot,84,no
L035,P1994,8,boxplot,85,no
L035,P138,8,boxplot,86,no
L035,P13253,8,boxplot,87,no
L035,P6246,8,boxplot,88,no
L035,P21457,8,boxplot,89,yes
L035,P18020,8,boxplot,90,no
L035,P3082,8,boxplot,91,yes
L035,P18701,8,boxplot,92,yes
L035,P17017,8,boxplot,93,no
L035,P11617,8,boxplot,94,no
L035,P13879,8,boxplot,95,yes
L035,P322,8,boxplot,96,no
L035,P13089,8,boxplot,97,no
L035,P2321,8,boxplot,98,no
L035,P4169,8,boxplot,99,yes
L035,P934,8,boxplot,100,yes
L035,P12056,8,boxplot,101,yes
L035,P21565,8,boxplot,102,yes
L035,P20295,8,boxplot,103,no
L035,P14244,8,boxplot,104,yes
L035,P15068,8,boxplot,105,no
L035,P11368,8,boxplot,106,yes
L035,P10158,8,boxplot,107,yes
L035,P2447,8,boxplot,108,no
L035,P7700,8,boxplot,109,yes
L035,P3791,8,boxplot,110,no
L035,P1059,8,boxplot,111,no
L035,P19729,8,boxplot,112,no
L035,P17635,8,boxplot,113,no
L035,P16876,8,boxplot,114,yes
L035,P14567,8,boxplot,115,yes
L035,P9784,8,boxplot,116,yes
L035,P12908,8,boxplot,117,yes
L035,P4406,8,boxplot,118,yes
L035,P4561,8,boxplot,119,yes
L035,P1570,8,boxplot,120,no
L036,P18771,8,dotplot,1,no
L036,P2136,8,dotplot,2,yes
L036,P17018,8,dotplot,3,no
L036,P17854,8,dotplot,4,no
L036,P7755,8,dotplot,5,no
L036,P17814,8,dotplot,6,yes
L036,P16604,8,dotplot,7,yes
L036,P7338,8,dotplot,8,yes
L036,P16301,8,dotplot,9,yes
L036,P10435,8,dotplot,10,yes
L036,P914,8,dotplot,11,yes
L036,P14868,8,dotplot,12,no
L036,P5677,8,dotplot,13,yes
L036,P16122,8,dotplot,14,yes
L036,P12175,8,dotplot,15,yes
L036,P10285,8,dotplot,16,yes
L036,P6245,8,dotplot,17,no
L036,P9164,8,dotplot,18,yes
L036,P10341,8,dotplot,19,no
L036,P19900,8,dotplot,20,yes
L036,P13516,8,dotplot,21,no
L036,P20960,8,dotplot,22,yes
L036,P10106,8,dotplot,23,no
L036,P19248,8,dotplot,24,no
L036,P11373,8,dotplot,25,no
L036,P6291,8,dotplot,26,yes
L036,P080,8,dotplot,27,no
L036,P19828,8,dotplot,28,no
L036,P5139,8,dotplot,29,yes
L036,P17136,8,dotplot,30,yes
L036,P12145,8,dotplot,31,yes
L036,P16402,8,dotplot,32,yes
L036,P21250,8,dotplot,33,yes
L036,P11162,8,dotplot,34,no
L036,P8666,8,dotplot,35,yes
L036,P13607,8,dotplot,36,no
L036,P20087,8,dotplot,37,yes
L036,P8783,8,dotplot,38,yes
L036,P15787,8,dotplot,39,yes
L036,P14010,8,dotplot,40,no
L036,P2602,8,dotplot,41,yes
L036,P16095,8,dotplot,42,yes
L036,P10239,8,dotplot,43,yes
L036,P16475,8,dotplot,44,no
L036,P19059,8,dotplot,45,no
L036,P13129,8,dotplot,46,no
L036,P7199,8,dotplot,47,yes
L036,P980,8,dotplot,48,no
L036,P17776,8,dotplot,49,no
L036,P17852,8,dotplot,50,no
L036,P19166,8,dotplot,51,no
L036,P20275,8,dotplot,52,no
L036,P1192,8,dotplot,53,no
L036,P2692,8,dotplot,54,yes
L036,P20100,8,dotplot,55,yes
L036,P21417,8,dotplot,56,no
L036,P1508,8,dotplot,57,yes
L036,P16710,8,dotplot,58,yes
L036,P15230,8,dotplot,59,no
L036,P21361,8,dotplot,60,yes
L036,P17253,8,dotplot,61,no
L036,P970,8,dotplot,62,yes
L036,P17411,8,dotplot,63,no
L036,P16512,8,dotplot,64,yes
L036,P20625,8,dotplot,65,no
L036,P20334,8,dotplot,66,no
L036,P15199,8,dotplot,67,no
L036,P11130,8,dotplot,68,yes
L036,P18630,8,dotplot,69,yes
L036,P19041,8,dotplot,70,yes
L036,P10616,8,dotplot,71,no
L036,P12962,8,dotplot,72,yes
L036,P18157,8,dotplot,73,no
L036,P17031,8,dotplot,74,yes
L036,P11528,8,dotplot,75,yes
L036,P7575,8,dotplot,76,yes
L036,P7435,8,dotplot,77,no
L036,P8978,8,dotplot,78,yes
L036,P4963,8,dotplot,79,no
L036,P14162,8,dotplot,80,yes
L036,P12084,8,dotplot,81,no
L036,P12851,8,dotplot,82,no
L036,P8608,8,dotplot,83,yes
L036,P7926,8,dotplot,84,yes
L036,P10206,8,dotplot,85,yes
L036,P5087,8,dotplot,86,no
L036,P10855,8,dotplot,87,no
L036,P2652,8,dotplot,88,no
L036,P4652,8,dotplot,89,yes
L036,P3366,8,dotplot,90,no
L036,P7725,8,dotplot,91,yes
L036,P301,8,dotplot,92,no
L036,P12320,8,dotplot,93,yes
L036,P10832,8,dotplot,94,yes
L036,P1372,8,dotplot,95,yes
L036,P7216,8,dotplot,96,yes
L036,P10769,8,dotplot,97,no
L036,P6959,8,dotplot,98,no
L036,P2751,8,dotplot,99,yes
L036,P12399,8,dotplot,100,yes
L036,P18973,8,dotplot,101,no
L036,P11928,8,dotplot,102,no
L036,P20065,8,dotplot,103,no
L036,P18312,8,dotplot,104,yes
L036,P7475,8,dotplot,105,no
L036,P902,8,dotplot,106,yes
L036,P4333,8,dotplot,107,no
L036,P16211,8,dotplot,108,yes
L036,P14637,8,dotplot,109,yes
L036,P8097,8,dotplot,110,yes
L036,P17586,8,dotplot,111,no
L036,P8265,8,dotplot,112,no
L036,P19340,8,dotplot,113,no
L036,P7518,8,dotplot,114,yes
L036,P7319,8,dotplot,115,no
L036,P16220,8,dotplot,116,yes
L036,P7281,8,dotplot,117,yes
L036,P17455,8,dotplot,118,no
L036,P14881,8,dotplot,119,yes
L036,P5439,8,dotplot,120,yes
L037,P4140,8,violin,1,yes
L037,P16774,8,violin,2,yes
L037,P1829,8,violin,3,yes
L037,P12108,8,violin,4,no
L037,P6651,8,violin,5,yes
L037,P10179,8,violin,6,yes
L037,P14255,8,violin,7,yes
L037,P17620,8,violin,8,no
L037,P20154,8,violin,9,no
L037,P3562,8,violin,10,no
L037,P19341,8,violin,11,yes
L037,P19743,8,violin,12,no
L037,P17659,8,violin,13,no
L037,P2221,8,violin,14,no
L037,P11166,8,violin,15,no
L037,P16453,8,violin,16,no
L037,P7872,8,violin,17,yes
L037,P6817,8,violin,18,yes
L037,P1484,8,violin,19,yes
L037,P17806,8,violin,20,yes
L037,P20057,8,violin,21,yes
L037,P1657,8,violin,22,yes
L037,P16200,8,violin,23,yes
L037,P1242,8,violin,24,yes
L037,P11172,8,violin,25,yes
L037,P6042,8,violin,26,yes
L037,P8812,8,violin,27,no
L037,P4909,8,violin,28,yes
L037,P2199,8,violin,29,yes
L037,P10346,8,violin,30,no
L037,P19069,8,violin,31,yes
L037,P19613,8,violin,32,no
L037,P11615,8,violin,33,no
L037,P7463,8,violin,34,no
L037,P13603,8,violin,35,yes
L037,P3467,8,violin,36,no
L037,P4795,8,violin,37,no
L037,P18067,8,violin,38,no
L037,P12754,8,violin,39,no
L037,P16260,8,violin,40,yes
L037,P13803,8,violin,41,no
L037,P1625,8,violin,42,yes
L037,P2398,8,violin,43,yes
L037,P3898,8,violin,44,no
L037,P17564,8,violin,45,yes
L037,P6085,8,violin,46,yes
L037,P11459,8,violin,47,yes
L037,P19513,8,violin,48,yes
L037,P8501,8,violin,49,no
L037,P18097,8,violin,50,no
L037,P8884,8,violin,51,no
L037,P14947,8,violin,52,no
L037,P11006,8,violin,53,yes
L037,P12721,8,violin,54,no
L037,P1680,8,violin,55,no
L037,P15924,8,violin,56,no
L037,P5125,8,violin,57,yes
L037,P3663,8,violin,58,yes
L037,P8231,8,violin,59,yes
L037,P11742,8,violin,60,yes
L037,P7157,8,violin,61,yes
L037,P19611,8,violin,62,no
L037,P16295,8,violin,63,yes
L037,P8451,8,violin,64,yes
L037,P7547,8,violin,65,yes
L037,P1374,8,violin,66,yes
L037,P15796,8,violin,67,yes
L037,P4359,8,violin,68,no
L037,P14046,8,violin,69,yes
L037,P8489,8,violin,70,yes
L037,P18861,8,violin,71,yes
L037,P17897,8,violin,72,no
L037,P009,8,violin,73,no
L037,P2454,8,violin,74,yes
L037,P6161,8,violin,75,yes
L037,P417,8,violin,76,no
L037,P5972,8,violin,77,yes
L037,P14841,8,violin,78,yes
L037,P5811,8,violin,79,yes
L037,P10819,8,violin,80,yes
L037,P10799,8,violin,81,yes
L037,P2533,8,violin,82,no
L037,P6871,8,violin,83,no
L037,P7756,8,violin,84,yes
L037,P11131,8,violin,85,yes
L037,P18108,8,violin,86,yes
L037,P3799,8,violin,87,yes
L037,P128,8,violin,88,yes
L037,P19978,8,violin,89,no
L037,P21492,8,violin,90,no
L037,P6950,8,violin,91,no
L037,P8860,8,violin,92,yes
L037,P8301,8,violin,93,yes
L037,P19914,8,violin,94,yes
L037,P1595,8,violin,95,yes
L037,P7094,8,violin,96,yes
L037,P20775,8,violin,97,no
L037,P1003,8,violin,98,yes
L037,P21519,8,violin,99,yes
L037,P3134,8,violin,100,yes
L037,P18159,8,violin,101,yes
L037,P4590,8,violin,102,yes
L037,P10375,8,violin,103,yes
L037,P17334,8,violin,104,yes
L037,P13870,8,violin,105,no
L037,P13570,8,violin,106,yes
L037,P16799,8,violin,107,yes
L037,P14003,8,violin,108,no
L037,P11622,8,violin,109,yes
L037,P5905,8,violin,110,yes
L037,P10718,8,violin,111,no
L037,P17708,8,violin,112,no
L037,P17036,8,violin,113,yes
L037,P13852,8,violin,114,yes
L037,P1143,8,violin,115,yes
L037,P21286,8,violin,116,no
L037,P17027,8,violin,117,no
L037,P349,8,violin,118,yes
L037,P16501,8,violin,119,no
L037,P5422,8,violin,120,yes
L038,P9369,8,boxplot,1,yes
L038,P7911,8,boxplot,2,no
L038,P5787,8,boxplot,3,no
L038,P6143,8,boxplot,4,no
L038,P21067,8,boxplot,5,yes
L038,P3206,8,boxplot,6,no
L038,P15306,8,boxplot,7,yes
L038,P517,8,boxplot,8,yes
L038,P7549,8,boxplot,9,no
L038,P9326,8,boxplot,10,no
L038,P835,8,boxplot,11,yes
L038,P8959,8,boxplot,12,yes
L038,P6619,8,boxplot,13,yes
L038,P6215,8,boxplot,14,no
L038,P17648,8,boxplot,15,no
L038,P9097,8,boxplot,16,yes
L038,P10698,8,boxplot,17,no
L038,P11143,8,boxplot,18,no
L038,P4657,8,boxplot,19,yes
L038,P17352,8,boxplot,20,yes
L038,P17063,8,boxplot,21,no
L038,P9151,8,boxplot,22,yes
L038,P10551,8,boxplot,23,no
L038,P16683,8,boxplot,24,no
L038,P11556,8,boxplot,25,yes
L038,P2237,8,boxplot,26,yes
L038,P21485,8,boxplot,27,yes
L038,P13182,8,boxplot,28,yes
L038,P21281,8,boxplot,29,yes
L038,P8516,8,boxplot,30,no
L038,P21388,8,boxplot,31,no
L038,P18243,8,boxplot,32,no
L038,P20769,8,boxplot,33,no
L038,P18218,8,boxplot,34,yes
L038,P19835,8,boxplot,35,yes
L038,P20067,8,boxplot,36,no
L038,P18844,8,boxplot,37,yes
L038,P17406,8,boxplot,38,no
L038,P1738,8,boxplot,39,yes
L038,P19571,8,boxplot,40,no
L038,P1184,8,boxplot,41,yes
L038,P20518,8,boxplot,42,no
L038,P5369,8,boxplot,43,no
L038,P10289,8,boxplot,44,no
L038,P7355,8,boxplot,45,no
L038,P19999,8,boxplot,46,no
L038,P11740,8,boxplot,47,yes
L038,P15474,8,boxplot,48,yes
L038,P11905,8,boxplot,49,yes
L038,P919,8,boxplot,50,no
L038,P6294,8,boxplot,51,yes
L038,P16742,8,boxplot,52,yes
L038,P14641,8,boxplot,53,yes
L038,P18932,8,boxplot,54,yes
L038,P11783,8,boxplot,55,yes
L038,P3484,8,boxplot,56,yes
L038,P17544,8,boxplot,57,no
L038,P15258,8,boxplot,58,yes
L038,P916,8,boxplot,59,yes
L038,P15548,8,boxplot,60,yes
L038,P4942,8,boxplot,61,no
L038,P5933,8,boxplot,62,no
L038,P8065,8,boxplot,63,yes
L038,P10791,8,boxplot,64,yes
L038,P9804,8,boxplot,65,no
L038,P13397,8,boxplot,66,yes
L038,P13266,8,boxplot,67,no
L038,P19839,8,boxplot,68,no
L038,P3157,8,boxplot,69,no
L038,P10321,8,boxplot,70,no
L038,P8270,8,boxplot,71,no
L038,P7321,8,boxplot,72,no
L038,P21065,8,boxplot,73,no
L038,P836,8,boxplot,74,yes
L038,P20636,8,boxplot,75,no
L038,P19916,8,boxplot,76,no
L038,P15970,8,boxplot,77,yes
L038,P17227,8,boxplot,78,no
L038,P12951,8,boxplot,79,yes
L038,P1983,8,boxplot,80,no
L038,P21257,8,boxplot,81,no
L038,P15257,8,boxplot,82,no
L038,P21499,8,boxplot,83,no
L038,P7592,8,boxplot,84,no
L038,P3616,8,boxplot,85,yes
L038,P17727,8,boxplot,86,no
L038,P1739,8,boxplot,87,no
L038,P18313,8,boxplot,88,yes
L038,P10561,8,boxplot,89,yes
L038,P15442,8,boxplot,90,no
L038,P7238,8,boxplot,91,yes
L038,P15203,8,boxplot,92,no
L038,P6028,8,boxplot,93,no
L038,P2455,8,boxplot,94,yes
L038,P20156,8,boxplot,95,no
L038,P14131,8,boxplot,96,no
L038,P2079,8,boxplot,97,no
L038,P21185,8,boxplot,98,no
L038,P5554,8,boxplot,99,yes
L038,P2196,8,boxplot,100,yes
L038,P19799,8,boxplot,101,no
L038,P7835,8,boxplot,102,yes
L038,P18631,8,boxplot,103,yes
L038,P4282,8,boxplot,104,no
L038,P17351,8,boxplot,105,no
L038,P10125,8,boxplot,106,yes
L038,P11952,8,boxplot,107,yes
L038,P13026,8,boxplot,108,yes
L038,P20076,8,boxplot,109,yes
L038,P6993,8,boxplot,110,yes
L038,P19232,8,boxplot,111,no
L038,P13880,8,boxplot,112,yes
L038,P1348,8,boxplot,113,no
L038,P3679,8,boxplot,114,no
L038,P2709,8,boxplot,115,yes
L038,P1909,8,boxplot,116,yes
L038,P5008,8,boxplot,117,no
L038,P8157,8,boxplot,118,no
L038,P8359,8,boxplot,119,yes
L038,P791,8,boxplot,120,yes
L039,P19125,8,dotplot,1,no
L039,P14736,8,dotplot,2,no
L039,P18093,8,dotplot,3,yes
L039,P14344,8,dotplot,4,yes
L039,P2660,8,dotplot,5,yes
L039,P6506,8,dotplot,6,no
L039,P2261,8,dotplot,7,yes
L039,P2875,8,dotplot,8,yes
L039,P13485,8,dotplot,9,yes
L039,P15622,8,dotplot,10,yes
L039,P8220,8,dotplot,11,yes
L039,P13773,8,dotplot,12,no
L039,P4995,8,dotplot,13,no
L039,P14072,8,dotplot,14,yes
L039,P9502,8,dotplot,15,yes
L039,P3859,8,dotplot,16,no
L039,P8492,8,dotplot,17,yes
L039,P4805,8,dotplot,18,yes
L039,P17959,8,dotplot,19,no
L039,P14245,8,dotplot,20,yes
L039,P5770,8,dotplot,21,yes
L039,P1200,8,dotplot,22,yes
L039,P4274,8,dotplot,23,yes
L039,P7190,8,dotplot,24,yes
L039,P15842,8,dotplot,25,no
L039,P19299,8,dotplot,26,yes
L039,P5003,8,dotplot,27,no
L039,P1953,8,dotplot,28,yes
L039,P1092,8,dotplot,29,yes
L039,P21578,8,dotplot,30,yes
L039,P1385,8,dotplot,31,no
L039,P17963,8,dotplot,32,no
L039,P19273,8,dotplot,33,no
L039,P18636,8,dotplot,34,yes
L039,P022,8,dotplot,35,yes
L039,P19471,8,dotplot,36,yes
L039,P16131,8,dotplot,37,yes
L039,P5063,8,dotplot,38,yes
L039,P14579,8,dotplot,39,no
L039,P5615,8,dotplot,40,no
L039,P6448,8,dotplot,41,yes
L039,P4418,8,dotplot,42,no
L039,P20853,8,dotplot,43,yes
L039,P17765,8,dotplot,44,no
L039,P21332,8,dotplot,45,yes
L039,P12580,8,dotplot,46,no
L039,P7189,8,dotplot,47,yes
L039,P3199,8,dotplot,48,no
L039,P3207,8,dotplot,49,yes
L039,P16980,8,dotplot,50,no
L039,P3103,8,dotplot,51,yes
L039,P3861,8,dotplot,52,no
L039,P18072,8,dotplot,53,yes
L039,P19020,8,dotplot,54,no
L039,P2305,8,dotplot,55,no
L039,P3834,8,dotplot,56,yes
L039,P15564,8,dotplot,57,yes
L039,P11691,8,dotplot,58,no
L039,P20970,8,dotplot,59,yes
L039,P13959,8,dotplot,60,no
L039,P16810,8,dotplot,61,yes
L039,P5941,8,dotplot,62,yes
L039,P20228,8,dotplot,63,yes
L039,P10209,8,dotplot,64,yes
L039,P3447,8,dotplot,65,no
L039,P6931,8,dotplot,66,yes
L039,P15010,8,dotplot,67,yes
L039,P10982,8,dotplot,68,no
L039,P4280,8,dotplot,69,no
L039,P9693,8,dotplot,70,yes
L039,P5749,8,dotplot,71,yes
L039,P19184,8,dotplot,72,no
L039,P19626,8,dotplot,73,yes
L039,P9593,8,dotplot,74,yes
L039,P9435,8,dotplot,75,no
L039,P726,8,dotplot,76,yes
L039,P14142,8,dotplot,77,yes
L039,P15913,8,dotplot,78,yes
L039,P11739,8,dotplot,79,no
L039,P10494,8,dotplot,80,yes
L039,P3945,8,dotplot,81,yes
L039,P14435,8,dotplot,82,no
L039,P1679,8,dotplot,83,yes
L039,P6416,8,dotplot,84,no
L039,P8858,8,dotplot,85,no
L039,P16542,8,dotplot,86,no
L039,P4271,8,dotplot,87,no
L039,P16529,8,dotplot,88,yes
L039,P4573,8,dotplot,89,no
L039,P21572,8,dotplot,90,yes
L039,P20189,8,dotplot,91,yes
L039,P9492,8,dotplot,92,no
L039,P11839,8,dotplot,93,yes
L039,P5228,8,dotplot,94,yes
L039,P17183,8,dotplot,95,yes
L039,P1126,8,dotplot,96,yes
L039,P9619,8,dotplot,97,yes
L039,P16229,8,dotplot,98,yes
L039,P17229,8,dotplot,99,no
L039,P19757,8,dotplot,100,no
L039,P1598,8,dotplot,101,yes
L039,P7652,8,dotplot,102,yes
L039,P17784,8,dotplot,103,no
L039,P18387,8,dotplot,104,yes
L039,P10721,8,dotplot,105,yes
L039,P4125,8,dotplot,106,yes
L039,P20556,8,dotplot,107,no
L039,P6213,8,dotplot,108,no
L039,P4991,8,dotplot,109,yes
L039,P9863,8,dotplot,110,yes
L039,P6105,8,dotplot,111,yes
L039,P4962,8,dotplot,112,yes
L039,P7337,8,dotplot,113,yes
L039,P21353,8,dotplot,114,yes
L039,P6157,8,dotplot,115,yes
L039,P8638,8,dotplot,116,yes
L039,P15033,8,dotplot,117,yes
L039,P13151,8,dotplot,118,yes
L039,P10020,8,dotplot,119,yes
L039,P740,8,dotplot,120,yes
L040,P20060,8,violin,1,yes
L040,P073,8,violin,2,yes
L040,P5025,8,violin,3,no
L040,P17160,8,violin,4,no
L040,P14656,8,violin,5,no
L040,P7349,8,violin,6,yes
L040,P21109,8,violin,7,yes
L040,P6503,8,violin,8,yes
L040,P5516,8,violin,9,yes
L040,P13919,8,violin,10,no
L040,P14086,8,violin,11,no
L040,P11555,8,violin,12,yes
L040,P20828,8,violin,13,yes
L040,P9052,8,violin,14,no
L040,P299,8,violin,15,no
L040,P2563,8,violin,16,no
L040,P2929,8,violin,17,yes
L040,P4263,8,violin,18,no
L040,P18369,8,violin,19,no
L040,P2143,8,violin,20,no
L040,P9558,8,violin,21,no
L040,P6454,8,violin,22,yes
L040,P20044,8,violin,23,yes
L040,P13450,8,violin,24,yes
L040,P6325,8,violin,25,yes
L040,P12862,8,violin,26,yes
L040,P12061,8,violin,27,yes
L040,P15684,8,violin,28,no
L040,P12599,8,violin,29,no
L040,P3026,8,violin,30,yes
L040,P14303,8,violin,31,yes
L040,P18610,8,violin,32,yes
L040,P195,8,violin,33,no
L040,P1725,8,violin,34,no
L040,P13675,8,violin,35,no
L040,P19578,8,violin,36,yes
L040,P2768,8,violin,37,yes
L040,P8131,8,violin,38,yes
L040,P7717,8,violin,39,yes
L040,P7468,8,violin,40,no
L040,P5902,8,violin,41,yes
L040,P16015,8,violin,42,yes
L040,P5067,8,violin,43,yes
L040,P1243,8,violin,44,no
L040,P13032,8,violin,45,yes
L040,P11965,8,violin,46,no
L040,P21348,8,violin,47,yes
L040,P5041,8,violin,48,yes
L040,P7128,8,violin,49,yes
L040,P10418,8,violin,50,no
L040,P19872,8,violin,51,yes
L040,P1955,8,violin,52,no
L040,P2578,8,violin,53,no
L040,P14048,8,violin,54,yes
L040,P2474,8,violin,55,yes
L040,P19944,8,violin,56,yes
L040,P11025,8,violin,57,yes
L040,P5293,8,violin,58,yes
L040,P4423,8,violin,59,yes
L040,P12889,8,violin,60,yes
L040,P2218,8,violin,61,yes
L040,P9341,8,violin,62,no
L040,P1580,8,violin,63,yes
L040,P18681,8,violin,64,no
L040,P14807,8,violin,65,yes
L040,P13280,8,violin,66,no
L040,P8043,8,violin,67,no
L040,P4025,8,violin,68,yes
L040,P16983,8,violin,69,yes
L040,P14047,8,violin,70,yes
L040,P10113,8,violin,71,yes
L040,P2739,8,violin,72,yes
L040,P10818,8,violin,73,yes
L040,P16110,8,violin,74,yes
L040,P16798,8,violin,75,yes
L040,P3122,8,violin,76,no
L040,P15565,8,violin,77,yes
L040,P2572,8,violin,78,yes
L040,P7844,8,violin,79,yes
